-0.048197, 51.68037,Total Bullsmoor Lane
0.208017, 51.454831,Total Burnham Road
-1.514315, 54.859144,Total Burnmoor Filling Station
-1.513482, 54.859493,Total Burnmoor Fuel Services
-1.736455, 54.907044,Total Burnopfield Filling Station
-1.736521, 54.906989,Total Burnopfield Fuel Services
-1.650955, 52.803929,Total Burton
-1.415039, 54.221395,Total Busby Stoop Garage
-1.956329, 51.963372,Total C & A Filling Station
-1.956523, 51.962609,Total C & A Fuel Services
1.708834, 52.580848,Total C & S Retail
-0.54863, 53.39343,Total Caenby Corner Garage
-0.127012, 51.54656,Total Camden Town
-1.182262, 52.561934,Total Camstone Service Station
-1.182102, 52.56192,Total Camstone Service Station >+44 116 286 2558
-2.687847, 53.694466,Total Canberra Service Station
-1.362686, 53.409405,Total Canklow Bridge
1.079602, 51.274854,Total Canterbury Motor Company
-3.175746, 51.465665,Total Cardiff Bay
-3.306809, 51.508545,Total Cardiff Gate
-1.457376, 53.391104,Total Carlisle Street
-1.088742, 52.966545,Total Carlton Square Service Station
-1.154771, 52.972855,Total Carrington Service Station
-1.527546, 54.989815,Total Carrville Service Station
-1.335559, 52.850626,Total Castle Donington Service Station
-3.080171, 51.543951,Total Castleton Garage
0.009109, 51.433994,Total Catford
-3.189414, 51.481652,Total Cathedral Road
-1.35511, 53.53376,Total Cathill Services
-3.038859, 51.587943,Total Cefn Smithy Service Station
-1.473476, 52.527109,Total Central Avenue Service Station
-4.346317, 53.408413,Total Central Garage
-3.464071, 53.292661,Total Central Service Station
-2.275898, 51.035808,Total Chantry Fields
-1.715089, 54.994857,Total Chapel House Service Station
-0.784272, 51.63311,Total Chapel Lane
-2.341123, 53.428952,Total Chapel Lane Service Station
0.52523, 51.389362,Total Chatham
-0.167448, 51.49238,Total Chelsea Cloisters Service Station
-0.163928, 51.184388,Total Chequers
1.17229, 51.081766,Total Cheriton Road Service Station
-0.488936, 51.389014,Total Chertsey Service Station
-0.606485, 51.716635,Total Chesham
-2.575989, 53.395559,Total Cheshire Service Station
-2.877921, 53.199627,Total Chester
1.068486, 51.359669,Total Chestfield
0.353261, 51.442635,Total Chilton House Garage
-1.490254, 54.841595,Total Chilton Moor Filling Station
-1.491789, 54.841554,Total Chilton Moor Fuel Services
-0.603002, 51.345506,Total Chobham
-1.751384, 50.737592,Total Christchurch
-2.380508, 53.763579,Total Church Hall Garage
-1.937711, 50.724756,Total Churchill Service Station
0.041985, 51.268735,Total Clacket Lane Service Station North
0.04199, 51.268753,Total Clacket Lane Service Station South
-3.028131, 53.397636,Total Cleveland Street Service Station
-0.788876, 54.132398,Total Clifton Service Station
-0.789625, 54.132205,Total Cliftonservice Station
-1.403841, 50.953052,Total Clock
-1.63467, 54.953054,Total Clockmill Road Service Station
-0.935107, 51.002101,Total Coach House Service Station
-1.344913, 52.71282,Total Coalville
-1.283718, 54.744929,Total Coast Road Service Station
-1.678561, 54.650227,Total Cockton Hill
-0.455333, 51.520443,Total Colham Green Garage
0.335768, 51.484668,Total College Service Station
-1.936021, 52.534904,Total Colliery Service Station
-3.033119, 53.820672,Total Collingwood Service Station
-2.173575, 53.858852,Total Colne
-0.278357, 51.737541,Total Colney
-0.610769, 52.804486,Total Colsterworth Service Station
-2.180439, 52.584689,Total Compton
-2.82263, 51.371982,Total Congresbury Service Station
-0.62631, 51.305533,Total Connaught
-3.839352, 53.285014,Total Conwy Service Station
-1.021269, 53.429947,Total Corner Garage
-1.2582, 54.546224,Total Coronation Service Station
0.462371, 51.524276,Total Corringham Motoring Centre
-3.237603, 50.975135,Total Courtfields
-1.207672, 51.732529,Total Cowley
-2.467628, 50.964961,Total Crackmore Garage
-2.065219, 52.484295,Total Cradley Heath Service Station
-1.79232, 54.965848,Total Crawcrook Filling Station
-1.792258, 54.96601,Total Crawcrook Fuel Services
-2.447224, 53.11335,Total Crewe Service Station
-0.233814, 51.572171,Total Cricklewood
0.161091, 51.053972,Total Croft Road
-2.097254, 53.575165,Total Crompton Way
-1.74569, 54.71341,Total Crook Filling Station
-1.745946, 54.713422,Total Crook Fuel Services
1.315749, 51.34426,Total Cross Channel Service Station
-4.083626, 51.795854,Total Cross Hands
-3.999852, 51.671059,Total Cross Service Station
-2.343614, 53.39063,Total Crossings Service Station
-0.572141, 51.762799,Total Crossoaks
-1.088357, 53.768446,Total Crossroads Garage
-4.962415, 51.719039,Total Crossways
-4.084613, 51.79671,Total Crs Crosshands Co Op
-3.503667, 50.733964,Total Crs Exeter
-1.270735, 50.860223,Total Crs Locksheath
-1.186571, 53.486116,Total Crs New Edlington
-4.941112, 51.694485,Total Crs Pembroke Dock
-3.176636, 51.65738,Total Crs Pontllanfraith
-3.687585, 51.529218,Total Crs Pyle
-5.549515, 50.106134,Total Crs Wherry Town
-1.356675, 52.957289,Total Cws Kirk Hallam Service Station
-1.216742, 52.974125,Total Cws Strelley Road Superstore
-1.234922, 52.955232,Total Cws Wollaton Trowell
0.147958, 51.558878,Total Dagenham
-1.730694, 54.406683,Total Darlington Road Garage
-1.156738, 52.258925,Total Daventry Service Station
-2.728426, 53.369912,Total Deacon Road
-2.34667, 53.505657,Total Deansbrook
-0.575684, 51.248477,Total Demon
-1.703154, 53.765227,Total Denbrook
-0.500255, 51.581829,Total Denham
-2.296192, 53.575128,Total Derby Garage
-1.242601, 53.081017,Total Derby Road Garage
-1.629346, 52.816959,Total Derby Road Service Station
-1.68968, 54.960793,Total Derwent Service Station
-2.001562, 51.35432,Total Devizes
-3.039183, 53.825312,Total Devonshire Road Service Station
-2.023971, 53.35789,Total Disley
-1.879371, 52.297163,Total Doghill Service Station
-1.217707, 53.483831,Total Doncaster Road
-0.209658, 52.90392,Total Donington Service Station
-0.159509, 51.522081,Total Dorset House
-0.538884, 51.881736,Total Downs Service Station
-4.281917, 52.213288,Total Dryslwyn Service Station
-1.492782, 51.773893,Total Ducklington
-1.333921, 53.236378,Total Duckmanton Service Station
-2.239182, 51.739592,Total Dudbridge Garage
-1.137768, 53.302892,Total Dukeries
1.427794, 51.34892,Total Dumpton Park Garage
-2.310524, 52.320489,Total Dunley Service Station
-4.025322, 51.62043,Total Dunvant Filling Station
-4.025277, 51.62204,Total Dunvant Fuel Services
-1.525173, 54.728148,Total Durham Motorway Service Area
-1.523285, 54.729991,Total Durham Mwsa
-1.398614, 54.895134,Total Durham Road
-4.779832, 51.806793,Total Dyrham Service Station
-1.118061, 52.642163,Total Dysart Way
0.057499, 51.523681,Total East Ham Service Station
-2.340395, 53.504186,Total East Lancs Service Station
-0.069507, 53.571448,Total East Marsh
-2.608355, 51.489858,Total Eastfield Filling Station
-2.608729, 51.488607,Total Eastfield Fuel Services
-1.464495, 53.808878,Total Eastways Service Station
-0.002326, 52.976773,Total Eastwood Road
-0.001167, 52.976925,Total Eastwood Road Convenience Store
-2.458544, 54.968735,Total Edens Lawn Service Station
-2.93935, 53.408875,Total Edge Lane Service Station
0.118021, 51.785851,Total Edinburgh Way
-2.137112, 53.556782,Total Elk Mill
-2.467883, 51.284288,Total Elm Tree
-0.4654, 52.123959,Total Elstow Road Service Station
-0.281475, 51.652873,Total Elstree
-0.359332, 51.663569,Total Elton Way
-2.183501, 53.011218,Total Empire
0.24435, 53.338087,Total Empire Garage
-0.945289, 50.853829,Total Emsworth East
-0.08007, 51.664007,Total Enfield Service Station
-1.40683, 52.913629,Total Erewash Valley Service Station
-0.537661, 53.246839,Total Ermine Filling Station
-0.537953, 53.246837,Total Ermine Fuel Services
-1.571101, 52.898999,Total Etwall Road Service Station
1.177228, 51.078583,Total Eurotunnel
-2.485492, 53.722264,Total Ewood
-3.09016, 53.197922,Total Expressway
-1.22225, 52.920961,Total F Nicholson Limited
-1.223925, 52.920505,Total F Nicholson Ltd
1.477806, 52.768265,Total Fairview Garage
-1.542097, 52.905249,Total Fairway
-2.2364, 52.695037,Total Falcon S/S
-1.856357, 52.415254,Total Falcon S/S Hall Green
-1.870641, 52.412228,Total Falcon Service Station
-1.855912, 52.414164,Total Falcon Service Station Hall Green
-1.899379, 52.419184,Total Falcon Service Station Kings Heath
-1.869502, 52.413076,Total Falcon Service Station Yardley Wood
-1.341232, 51.38106,Total Falkland
-2.221111, 53.438622,Total Fallowfield
-0.433017, 51.867272,Total Farley Green Service Station
-0.75574, 51.275057,Total Farnborough
-0.612589, 51.515105,Total Farnham Road
-1.640287, 55.011827,Total Fawdon Service Station
-0.481839, 53.723863,Total Ferriby Service Station
0.618247, 52.444702,Total Finevale Service Station
-3.040546, 53.852945,Total Fiveways
-0.050243, 51.711818,Total Flamstead End Service Station
-0.050303, 51.711354,Total Flamstead End Service Station >+44 1992 640317
-0.805943, 51.293072,Total Fleet
0.053078, 52.06647,Total Flint Cross Service Station
-1.682169, 53.709094,Total Flush Garage
-1.493062, 52.436764,Total Foleshill Road
-1.905744, 52.581421,Total Foley
1.15091, 51.086729,Total Folkestone Service Station
0.157528, 51.528128,Total Fords Self Serve
-1.106515, 52.669953,Total Fosseway Service Station
-1.30197, 53.451012,Total Fosters Of Thrybergh Limited
-1.299638, 53.451949,Total Fosters Of Thrybergh Ltd
-1.045267, 51.110718,Total Four Marks
-1.768314, 52.709544,Total Fradley S/A Northbound
-1.758085, 52.717385,Total Fradley S/A Southbound
-1.758455, 52.716817,Total Fradley Service Area Northbound
-1.758421, 52.716787,Total Fradley Service Area Southbound
-1.286534, 53.1108,Total Fulwood Service Station
-0.567025, 54.393979,Total Fylingdales Service Station
-1.526765, 54.9129,Total G Nicholson Ltd
-0.775641, 53.403649,Total Gainsborough Service Station
-1.39538, 53.786019,Total Garforth West
-1.588985, 54.962085,Total Gateshead
-0.522817, 51.903617,Total Georgina Service Station
-0.156863, 53.113094,Total Gibbett Nook Service Station
-1.622255, 53.756102,Total Gildersome
0.03967, 53.719323,Total Giles Bros Limited
0.039446, 53.721758,Total Giles Bros Ltd
-1.339154, 53.716218,Total Glasshoughton Service Station
-3.042882, 52.913657,Total Gledrid A5 Services
-1.158072, 52.635617,Total Glenfield Road Service Station
-1.204002, 52.651371,Total Glenfield Superstore
-1.20403, 52.651359,Total Glenfield Superstore Petrol Station
-0.296503, 52.63199,Total Glinton
-2.186126, 51.854777,Total Gloster
-2.586215, 51.485679,Total Gloucester Road Service Station
-0.15997, 52.31752,Total Godmanchester
-0.696417, 52.30722,Total Gold Street
-0.259251, 51.58224,Total Goldsmith Service Station
-1.563107, 54.517711,Total Grange Road
-1.936701, 52.558323,Total Great Barr
0.772909, 52.269793,Total Great Barton
-1.247999, 52.36804,Total Great Central
-0.012643, 51.637451,Total Great Eastern Service Station
-1.302967, 53.069809,Total Green Service Station
0.089502, 51.351355,Total Green Street Green
-1.706418, 53.829165,Total Greengates Self Serve
-2.499879, 53.480006,Total Greyhound
-0.0554, 51.603314,Total Grove
-0.649179, 51.90186,Total Grovebury
1.733165, 52.499861,Total Gunton Garage
-2.312386, 53.36845,Total Hale Barns Garage
-2.834464, 53.357932,Total Halewood
-2.147025, 53.40781,Total Hall Street Service Station
-0.307243, 51.429652,Total Ham Cross Service Station
-2.959153, 53.871031,Total Hambleton Garage
-2.19924, 52.981491,Total Hanford
0.06711, 51.767156,Total Harlow Service Station
-1.534345, 53.998202,Total Harrogate Service Station
-2.538097, 53.250533,Total Hartford
-1.444585, 52.892411,Total Harvey Road
-2.174637, 53.533493,Total Hatton
-1.498079, 52.521219,Total Haunchwood Road Service Station
-0.193986, 51.419036,Total Haydons Road Service Station
-0.412203, 51.511679,Total Hayes
0.011192, 51.377247,Total Hayes Service Station
0.626865, 51.16707,Total Headcorn Service
0.627623, 51.166996,Total Headcorn Service Station
-0.355593, 51.601582,Total Headstone Motoring Centre
-1.364589, 53.02084,Total Heanor Road Service Station
-1.49072, 54.959912,Total Hedworth Service Station
-0.491294, 51.756156,Total Hemel Hempstead
-0.080631, 52.316952,Total Hemingford
-0.386533, 51.385879,Total Hersham Service Station
-0.359472, 53.736164,Total Hessle Road
-0.076653, 51.599119,Total High Cross
-0.024811, 52.974925,Total High Street
0.048987, 51.545725,Total High Street North Service Station
-1.416141, 53.170325,Total High Street Service Station
-0.339303, 51.603312,Total High Weald Service Station
-3.205831, 53.258444,Total Hillcrest Garage
-2.140916, 52.516409,Total Himley Road Service Station
-1.44842, 52.528802,Total Hinckley Road
-0.73766, 51.111203,Total Hindhead
-0.456191, 52.656425,Total Hindmarch Garage
0.107538, 52.249454,Total Histon Service Station
-0.013277, 51.758058,Total Hoddesdon
-0.012655, 51.757596,Total Hoddeston
-2.167175, 53.045816,Total Holden Bridge Service Station
-0.423459, 53.012659,Total Holdingham
-0.199144, 51.592232,Total Holly Park
-1.298847, 54.52734,Total Hollybush
-2.249989, 53.603265,Total Hooley Bridge Service Station
-1.621049, 50.760435,Total Hordle Garage
-0.430835, 51.262263,Total Horsley Towers
-0.514679, 51.905849,Total Houghton Green
-3.169709, 53.39781,Total Hoylake
-1.508377, 51.419037,Total Hungerford
-0.432973, 51.687647,Total Hunton Bridge
-1.401096, 52.687951,Total Ibstock Service Station
-0.442142, 51.566806,Total Ickenham
0.55242, 51.155196,Total Iden Park
-0.214791, 51.115939,Total Ifield Drive
0.082567, 51.563779,Total Ilford
-1.76434, 53.659422,Total Imperial Autopoint
0.348503, 53.184742,Total Ingoldmells Service Station
-2.414851, 53.450341,Total Irlam Service Station
-0.331534, 51.463945,Total Isleworth
-0.925539, 51.771241,Total Ivor Miles Of Haddenham
-0.925795, 51.77117,Total Ivor Mills Of Haddenham
-1.74106, 52.731021,Total Ivy Garage
-1.999725, 52.508566,Total J E Hammond & Son Limited
-1.995983, 52.508852,Total J E Hammond & Son Ltd
0.397898, 51.574368,Total J Toomey Motors Limited
0.398815, 51.574606,Total J Toomey Motors Ltd
-0.053306, 51.634437,Total J1 Service Station 3
-0.994973, 53.012579,Total John Harrison Lowdham Ltd
-0.996072, 53.012481,Total John Harrison Ltd
-0.150147, 51.573021,Total John Nichol Cars Ltd
1.328326, 51.145818,Total Jubilee
-1.287202, 52.886624,Total Junction
-1.903976, 53.874642,Total Keighley Service Station
-0.496509, 52.113796,Total Kempston
-0.220868, 51.529387,Total Kensal
-0.283627, 51.584962,Total Kenton Road Service Station
0.559472, 51.553628,Total Kents Hill Service Station
-0.717822, 52.390062,Total Kettering
-0.733051, 52.40897,Total Kettering Superstore
-2.245741, 52.371041,Total Kidderminster
-0.204016, 51.546278,Total Kilburn Service Station
0.386222, 52.744833,Total Kings Lynn
-2.122699, 52.556104,Total Kings Of Sedgley
1.097686, 51.296105,Total Kingsmead Service Station
-0.28754, 51.413704,Total Kingston
1.72818, 52.465752,Total Kirkley Run Service Station
-0.976072, 52.233363,Total Kislingbury
-2.248919, 53.786577,Total Kitchens Of Burnley
-0.61731, 51.318146,Total Knaphill
-1.123521, 52.611007,Total Knighton Self Serve
-1.123662, 52.611507,Total Knighton Service Station
-3.816426, 53.321095,Total L S P Autoserve
0.967129, 52.050528,Total Lady Lane Garage
-0.658689, 51.915733,Total Lake Street Service Station
-4.102697, 50.404115,Total Landmark
-1.096642, 52.897802,Total Lane End
-2.672222, 53.594756,Total Langtree Garage
-1.29391, 52.960724,Total Larklands
-0.001345, 51.609372,Total Larkshall Road
-0.297547, 51.72539,Total Lawrence Auto Services
-0.438598, 51.894638,Total Lea 100 Service Station
-2.763132, 53.767315,Total Lea Service Station
-1.265464, 53.882693,Total Leeds Road
-1.187053, 53.161111,Total Leeming Lane
-2.094446, 53.542241,Total Lees Road
-1.152167, 52.625198,Total Leigh
-0.666507, 51.528072,Total Lent Rise
-2.730573, 52.232767,Total Leominster
-4.988226, 51.924624,Total Letterston Filling Station
-4.988285, 51.925083,Total Letterston Fuel Services
-0.291546, 53.893569,Total Leven Road Service Station
-2.76218, 53.364047,Total Lewis Booth Garage
-1.804311, 52.681205,Total Lichfield Superstore
-2.986193, 53.459749,Total Linacre Service Station
-0.588529, 53.200835,Total Lincoln Co Operative Society Ltd
-0.588416, 53.201168,Total Lincoln Cs Ltd
-0.020552, 51.174996,Total Lingfield
0.090537, 51.77041,Total Linkway
-1.484625, 53.023909,Total Lion Garage
-4.477264, 52.860505,Total Llanbedrog Service Station
-2.490524, 53.734084,Total Lock Mill Service Station
0.018187, 52.259523,Total Lolworth
-3.023758, 52.20128,Total Lomas Kington Services
-1.116915, 53.928011,Total London Bridge
-0.787762, 53.061196,Total London Road Service Station
-0.324071, 51.390147,Total Long Ditton Service Station
-1.151171, 52.251774,Total Long March
0.120909, 52.784303,Total Long Sutton Service Station
-1.292557, 52.910671,Total Longmoor Road Service Station
-2.328183, 53.62423,Total Longsight Service Station
-1.759159, 53.760947,Total Low Moor
-0.934107, 51.423603,Total Lower Earley Fuel Services
-2.618141, 51.805615,Total Lower Lane Superstop
-2.618152, 51.805438,Total Lower Road Superstop
-1.198481, 52.460379,Total Lutterworth Ford
-1.574741, 53.808151,Total Lyceum Autopoint
-2.126721, 53.235491,Total Lyme Green Service Station
-2.50442, 53.359015,Total Lymm Service Station
-3.229185, 51.64081,Total Maes Y Cwmmer Service Station
0.43264, 51.613678,Total Main Road Garage
-1.212439, 53.421704,Total Maltby Service Station
-1.264239, 53.125645,Total Manor Garage
-1.264517, 53.125745,Total Manor Garage 3900
0.559453, 51.57171,Total Manor Service Station
-3.90627, 51.938195,Total Manordeilo Service Station
-1.189335, 53.164245,Total Mansfield Woodhouse Service Station
-1.189312, 53.164323,Total Mansfield Woodhouse Service Stn
-1.096016, 53.302091,Total Manton Service Station
-1.172658, 52.262498,Total Maple Leaf Garage
-1.156405, 53.008657,Total Mapperley Plaines Service Station
-1.115368, 52.988328,Total Mapperley Plains Service Station
-0.924028, 53.256545,Total Markham Moor Service Station
-2.047045, 52.369176,Total Marlbrook Service Station
-1.378995, 53.306054,Total Marsh Lane Fuel Services
-0.322778, 51.766811,Total Marshalswick
-2.322772, 53.417757,Total Marsland Road
-0.55197, 52.064113,Total Marston Mortaine
-0.212653, 51.403218,Total Martin Way
-1.547926, 53.134405,Total Matlock Green
-1.450697, 53.220708,Total Matlock Road Service Station
-0.278105, 53.764153,Total Maybury Village Service Station
-1.623331, 54.749497,Total Meadowfield Filling Station
-1.623919, 54.749348,Total Meadowfield Fuel Services
-2.347187, 53.445948,Total Meadowside
-2.13985, 51.367224,Total Melksham
-1.075229, 51.031127,Total Meon Hut Service Station
-1.893314, 52.514258,Total Meridian Service Station
-0.795293, 54.254456,Total Middleton Service Station
-1.36269, 54.197967,Total Midway
0.005695, 53.013756,Total Midway Garage
0.005233, 53.012988,Total Midway Garage & Cafe
-0.585761, 51.205599,Total Midway Service Station
-1.629463, 53.703561,Total Midway Service Stationtn
-1.661239, 54.646755,Total Milford Garage
-2.614049, 53.45375,Total Mill Lane
-1.516661, 54.959511,Total Mill Lane Service Station
-2.117251, 52.460473,Total Mill Service Station
-2.084547, 52.563644,Total Millfields Service Station
0.534006, 52.337211,Total Millford
-0.669642, 51.978341,Total Milton Keynes
-1.0595, 50.796423,Total Milton Road
-1.547456, 52.293031,Total Milverton
-1.974994, 50.797766,Total Minster
-1.313867, 53.533321,Total Monkshill Service Station
-1.383313, 54.912673,Total Monkwearmouth Service Station
-2.815287, 51.772996,Total Monmouth Service Station North
-2.811304, 51.772436,Total Monmouth Service Station South
1.41435, 51.331939,Total Montrose Service Station
-0.938507, 53.326575,Total Moorgate
-0.239061, 53.143518,Total Morleys Service Station
-2.397499, 53.155023,Total Moston Garage
-2.312506, 51.227604,Total Motorcare Garage
-0.829289, 52.304543,Total Moulton
-0.978807, 51.989582,Total Mount Pleasant Service Station
-0.978841, 51.989936,Total Mount Pleasant Service Stn
-0.419091, 54.248374,Total Musham Bank Service Station
-0.145426, 51.595407,Total Muswell Hill Service Station
0.01189, 51.731465,Total Nazeing
-3.817073, 51.637887,Total Neath Road Filling Station
-3.817809, 51.63452,Total Neath Road Fuel Services
-0.170625, 51.649598,Total New Barnet Service Station
-2.66393, 53.472236,Total New Boston Service Station
-0.76294, 51.991294,Total New City Service Station
0.062999, 51.444088,Total New Eltham
-1.310665, 52.967082,Total New Oakwell Garage
-0.021978, 51.73825,Total New River
-2.30933, 53.443662,Total New Wolfe Service Station
-1.50651, 55.028017,Total New York
-0.992941, 52.994438,Total Newbridge Service Station
0.398994, 52.241383,Total Newmarket
-1.503241, 53.698868,Total Newton Hill Garage
-2.152817, 53.534017,Total Nimble Hook
-2.153341, 53.533057,Total Nimble Nook
-1.461053, 53.369961,Total Norfolk Park Service Station
-0.134591, 51.545273,Total Normansbridge Filling Station
-3.006975, 53.827549,Total Normoss Motors
-2.008483, 55.76249,Total North Eastern Co Op
-2.01031, 55.762671,Total North Eastern Co-Op
0.34084, 53.151264,Total North End
-0.185865, 51.90649,Total North Herts
-1.384549, 53.182522,Total North Wingfield Service Station
1.401965, 51.386526,Total Northdown
-1.966042, 52.41833,Total Northfield Service Station
-1.923702, 52.617283,Total Northgate Service Station
0.306762, 51.709987,Total Norton Heath Service Station
-1.17164, 52.912366,Total Nottingham
-1.376311, 53.092658,Total Nottingham Road Service Station
-0.893662, 50.843414,Total Nutbourne Service Station
-0.713, 52.67917,Total Oakham Service Station
0.01427, 51.600755,Total Oakhill Service Station
-0.598243, 51.7246,Total Ogglesby's Of Chesham
-0.598552, 51.72488,Total Ogglesbys Of Chesham
-0.013785, 51.253163,Total Old Oxted Service Station
-0.813454, 51.23517,Total Old Park
-0.545598, 51.302146,Total Old Woking
-2.104226, 53.553817,Total Oldham
-1.743388, 53.907194,Total Orchard Service Station
0.869078, 51.312375,Total Ospringe Service Station
-1.757961, 53.844152,Total Otley Road
-0.669017, 53.262487,Total Ottersbridge Filling Station
-0.683356, 53.259468,Total Ottersbridge Fuel Services
