-0.253876, 51.643263,Shell Barnet. - Shell Stirling Corner (017); Stirling Corner; Barnet EN5 3JT >+02082750080
-1.481839, 53.511761,Shell Barnsley - Hilltop Service Station; Sheffield Road Birdwell; Barnsley S70 5XB >+01226242595
-1.464683, 53.496039,Shell Barnsley - Hoyland Common Service Station; Sheffield Road; Barnsley S74 0DP >+01226746475
-3.213759, 54.127694,Shell Barrow In Furness. - Shell Lakeland (216); Abbey Road; Barrow In Furness LA14 5LF >+01229841900
-3.241972, 51.412544,Shell Barry - Waitrose Barry; Palmerston Road; Barry CF63 2PE
-1.148757, 51.360473,Shell Basingstoke - Falcon Garage; Burghfield Road; Basingstoke RG26 4QY >+01189814632
-0.859222, 51.294668,Shell Basingstoke - Fleet Mwsa Southbound (0785); M3 Southbound; Basingstoke GU51 1AA >+01252627205
-1.129367, 51.262014,Shell Basingstoke. - Shell Buckskin (072); 374 Worting Road; Basingstoke RG22 5DZ >+01256376910
-1.113998, 51.250048,Shell Basingstoke. - Shell Pied Piper (073); Winchester Road; Basingstoke RG22 6HT >+01256819911
-2.468156, 51.284137,Shell Bath And North East Somerset - Shell Elm Tree; Wells Road; Bath And North East Somerset BA3 3UR >+01761413188
-3.68675, 55.868907,Shell Bathgate - Shell Polkemmet (2057); Baillie Street; Bathgate EH47 0ES >+01501742628
-1.629525, 53.703504,Shell Batley - Midway Service Station; Bradford Road; Batley WF17 6JQ >+01274651763
-0.627682, 51.590794,Shell Beaconsfield - Shell Beaconsfield; A355 Towards Slough; Beaconsfield HP9 2SE >+01494730807
-0.131553, 51.372933,Shell Beddington - Beddington Lane Service Station; Beddington Lane; Beddington CRO 4TJ >+02086880767
-0.554429, 52.06541,Shell Bedford - Shell Marston Mortaine; Beancroft Road; Bedford MK43 0PZ >+01234767183
-1.482683, 52.479581,Shell Bedworth - Shell Bedworth; New Town Road; Bedworth CV12 8QB >+02476490683
-4.024935, 55.819558,Shell Bellshill. - Shell Bellshill (474); North Road; Bellshill ML4 1QZ >+01698741910
0.591416, 51.560512,Shell Benfleet - Shell Benfleet; 171-175 Kiln Road; Benfleet SS7 1SJ >+01702555485
0.55955, 51.553889,Shell Benfleet - Shell Kents Hill; 280 High Road; Benfleet SS7 5HB >+1268565894
-2.212187, 50.756296,Shell Bere Regis - Shell Bere Regis (581); A35 North Street; Bere Regis BH20 7LA >+01929472995
-0.573634, 51.763143,Shell Berkhamsted - Shell Berkhamsted; 345 High Street; Berkhamsted HP4 1AL >+01442879839
-2.011929, 55.781553,Shell Berwick Upon Tweed. - Shell Northern Gateway (187); North Road; Berwick Upon Tweed TD15 1QQ >+01289333000
-3.796527, 53.085602,Shell Betws-Y-Coed - Shell Betws-Y-Coed (479); Waterloo Bridge; Betws-Y-Coed LL24 0AR >+01690713000
0.147148, 51.465606,Shell Bexleyheath - Shell Bexleyheath; 132-136 Long Lane; Bexleyheath DA7 5AH >+02083035239
-1.147582, 51.892963,Shell Bicester - Shell Chase (508); London Road; Bicester OX26 6HB >+01869329900
-1.224272, 51.852181,Shell Bicester - Shell Layby (146); A34; Bicester OX25 3QQ >+01869352020
-3.694454, 55.506569,Shell Biggar - Abington Mwsa 0769; M74; Biggar ML12 6RG >+01864502835
1.299768, 51.369251,Shell Birchington - Shell Birchington; 361 Canterbury Road; Birchington CT7 9TZ >+018430846959
-3.012598, 53.380016,Shell Birkenhead - Shell Lairds (2029); 117 New Chester Road; Birkenhead CH41 9BW >+01516477389
-3.03327, 53.383977,Shell Birkenhead. - Shell Wirral Way (446); 413 Borough Road; Birkenhead CH42 0HA >+01516534183
-1.911875, 52.472573,Shell Birmingham - Shell Fiveways (387); Bath Row; Birmingham B15 1LS >+01216445900
-1.89317, 52.430251,Shell Birmingham - Shell Kings Heath (587); 78 Alcester Road South; Birmingham B14 7PT >+01214416960
-1.862375, 52.449218,Shell Birmingham - Shell Sparkhill; 636 Stratford Road; Birmingham B11 4AR >+01217782184
-1.946243, 52.447354,Shell Birmingham B17 0NT - Shell Harborne (637); 295 Harborne Lane; Birmingham B17 0NT >+01214605930
-1.823685, 52.514471,Shell Birmingham B24 9NY - Shell Tyburn; 829 Tyburn Road; Birmingham B24 9NY >+01213821435
-1.805185, 52.518515,Shell Birmingham B24 9PY - Shell Kingsbury; 912 Kingsbury Road; Birmingham B24 9PY >+01213734103
-1.830362, 52.453381,Shell Birmingham B27 6AR - Shell Acocks Green (224); Stockfield Road; Birmingham B27 6AR >+01217654950
-1.975313, 52.40796,Shell Birmingham B31 2QU - Shell Northfield (171); 1020 Bristol Road South; Birmingham B31 2QU >+01214771000
-1.812679, 52.488281,Shell Birmingham B33 9AX - Shell Corrida (108); Station Road; Birmingham B33 9AX >+01217895000
-1.928673, 52.530098,Shell Birmingham B42 1DT - Shell Aqueduct (2092); Old Walsall Road; Birmingham B42 1DT >+01213588900
-1.714908, 52.508038,Shell Birmingham B46 1LD - Shell Hillcrest (324); Grimstock Hill; Birmingham B46 1LD >+01675467740
-1.948319, 52.363604,Shell Birmingham B48 7AU - Hopwood Park Motorway Service Area; Reditch Road Alvechurch; Birmingham B48 7AU >+01214478148
-1.847794, 52.496517,Shell Birmingham B8 2UL - Shell Washwood Heath; 288 Washwood Heath Road; Birmingham B8 2UL >+
-1.869693, 52.413117,Shell Birmingham. - Shell Yardley Wood; Yardley Wood Road; Birmingham B14 4QA >+01214302367
-1.126729, 52.691133,Shell Birstall - Shell Thurcaston; A46/A6 Trunk Road; Birstall LE4 3LH >+01162677664
0.19538, 51.869227,Shell Bishops Stortford - Birchanger Mwsa (0766) **E5**; Dunmow Road; Bishops Stortford CM23 5QZ >+01279652364
0.171214, 51.880801,Shell Bishops Stortford. - Shell Oaklands Park (629); 1 Stansted Road; Bishops Stortford CM23 2DR >+01279714040
-2.461169, 53.749526,Shell Blackburn - Furthergate Service Station; Accrington Road Furthergate; Blackburn BB1 3HQ >+01254260581
-2.491086, 53.743988,Shell Blackburn BB2 1NT - Blackburn Service Station; King Street; Blackburn BB2 1NT >+01254582278
-2.550266, 53.770209,Shell Blackburn BB2 7PU - Windmill Petrol Station; Preston New Road; Blackburn BB2 7PU >+1254812803
-3.045072, 53.824323,Shell Blackpool - Shell Blackpool North (705); Talbot Road; Blackpool FY1 3QX >+01253756830
-1.715422, 54.965995,Shell Blaydon. - Shell Blaydon (061); Tyne Street; Blaydon NE21 4JB >+01914991900
-2.4694, 53.547208,Shell Bolton - Newbrook Service Station; Newbrook Road; Bolton BL1 5EL >+01204661900
-2.427871, 53.58618,Shell Bolton - Shell Bolton (203); Kay Street; Bolton BL1 2EX >+01204372810
-2.444755, 53.583536,Shell Bolton BL1 5SX - Grafton Service Station; 77 Chorley Old Road; Bolton BL1 5SX >+01204386494
-2.422999, 53.575294,Shell Bolton BL2 1DE - Bridgeman Place Services; 19 Bridgeman Place; Bolton BL2 1DE >+01204533310
-2.410688, 53.597226,Shell Bolton BL2 3BH - Shell Crompton Way (676); Tonge Moor Road; Bolton BL2 3BH >+01204600910
-2.377955, 53.579731,Shell Bolton BL2 6PY - Meadow Service Station; 1041 Bury Road; Bolton BL2 6PY >+01204371468
-2.414082, 53.565324,Shell Bolton BL3 2NZ - Manchester Road Service Station; Manchester Road; Bolton BL3 2NZ >+01204520959
-2.475307, 53.561889,Shell Bolton BL3 4RB - Shell Beaumont Road (648); Beaumont Road; Bolton BL3 4RB >+01204661810
-0.864917, 51.108695,Shell Bordon - Bordon Service Station **E5**; High Street; Bordon GU35 0AW >+01420488707
-0.264246, 51.659682,Shell Borehamwood - Shell Elstree Way (605); Elstree Way; Borehamwood WD6 1LB >+02083815360
-0.713942, 51.580188,Shell Bourne End. - Shell Cress (291); Marlow Road; Bourne End SL8 5SE >+01628648900
-2.955436, 51.335582,Shell Bournville - Bournville Service Station; Winterstroke Road; Bournville BS23 3YS >+01934622331
-0.758122, 51.421036,Shell Bracknell Forest - Shell Binfield Road; 78-82 Binfield Road; Bracknell Forest RG42 2AS >+01344304232
-0.794649, 51.344805,Shell Bracknell Forest - Shell Sandhurst; 102 Yorktown Road; Bracknell Forest GU47 9BH >+01282589290
-0.789612, 51.415871,Shell Bracknell. - Lightfoots Filling Station; John Nike Way; Bracknell RG12 8TN >+01344488023
-0.747975, 51.406462,Shell Bracknell. - Shell Bracknell (655); Bagshot Road; Bracknell RG12 9RP >+01344852940
-1.753074, 53.805019,Shell Bradford - Spring Bradford Service Station; Canal Road; Bradford BD1 4SP >+012744304478
-1.731896, 53.792122,Shell Bradford BD3 9SB - Bradford Service Station; Leeds Road; Bradford BD3 9SB >+01274731337
-1.683842, 53.761365,Shell Bradford BD4 0SB - Cross Lane Autopoint; Westgate Hill Street; Bradford BD4 0SB >+01274651763
-1.757248, 53.782314,Shell Bradford BD5 7JX - Listers Arms Self Serve; Manchester Road; Bradford BD5 7JX >+01274733991
-1.750518, 53.768792,Shell Bradford BD5 8JR - Shell Rooley Lane; Rooley Lane; Bradford BD5 8JR >+01274306188
-1.818514, 53.815769,Shell Bradford BD9 6NT - Chellow Heights Service Station; Haworth Road; Bradford BD9 6NT >+01274545027
0.535155, 51.860786,Shell Braintree - Whitecourt Service Station **E5**; 201 E5 London Road; Braintree CM77 8QG >+01376555010
-2.640407, 54.95949,Shell Brampton - Low Row Service Station; Low Row; Brampton CA8 2JE >+01697746344
-0.222361, 51.544017,Shell Brent - Shell Willesden; 290 Willesden Lane; Brent NW2 5HS >+02084592534
0.297622, 51.607296,Shell Brentwood - Shell Brentwood; 146-148 Warley Hill; Brentwood CM14 5HE >+01277211591
0.265214, 51.609101,Shell Brentwood CM14 5LU - Shell South Weald; Brook Street; Brentwood CM14 5LU >+01277210486
-3.578039, 51.53436,Shell Bridgend - Sarn Park Mwsa (0789); M4 Motorway West; Bridgend CF32 9RW >+01656655332
-2.991501, 51.142975,Shell Bridgwater - Budgens/Express Park Service; Bristol Road; Bridgwater TA6 4RR >+01278453669
-1.771467, 53.701043,Shell Brighouse - Crown Service Station; Wakefield Road; Brighouse HD6 1QH >+01484720371
-1.777811, 53.718269,Shell Brighouse - Dews Motor Group Limited; Bradford Road; Brighouse HD6 4DH >+01484721193
-1.743738, 53.711935,Shell Brighouse HD6 4JX - Hartshead Moor Westbound Mwsa; M62 Westbound; Brighouse HD6 4JX >+01274876584
-1.746667, 53.714108,Shell Brighouse HD6 4JX 1 - Hartshead Moor Eastbound Mwsa 0761; M62 Eastbound; Brighouse HD6 4JX >+01274876584
-0.151462, 50.842154,Shell Brighton. - Shell Preston Park (069); 193 Preston Road; Brighton BN1 6SA >+01273558043
-2.709137, 51.475663,Shell Bristol - Gordano Mwsa (0790); M5 Junction 19; Bristol BS20 7XG >+01275375885
-2.583084, 51.446299,Shell Bristol - York Road Service Station; York Road; Bristol BS3 4AB >+01179332972
-2.490849, 51.504522,Shell Bristol BS36 1AH - Shell Downend (386); Badminton Road; Bristol BS36 1AH >+01179709000
-2.419756, 51.539458,Shell Bristol BS37 4BG - Stanshawe Service Station; Westerleigh Road; Bristol BS37 4BG >+01454318962
-2.56194, 51.442851,Shell Bristol BS4 3EX - Shell Arnos Castle (2048); St. Philips Causeway; Bristol BS4 3EX >+01179725940
-2.648943, 51.409727,Shell Bristol BS41 8JP - Bridgwater Road Service Station; Bridgwater Road; Bristol BS41 8JP >+01275392212
-2.557258, 51.473984,Shell Bristol BS5 6PX - Shell Eastville Park (447); Muller Road; Bristol BS5 6PX >+01179510150
-2.586299, 51.484779,Shell Bristol BS7 8TX - Shell Gloucester Road; 410-422 Gloucester Road; Bristol BS7 8TX >+01179420485
-2.620188, 51.52079,Shell Bristol. - Shell Cribbs Causeway (356); Cribbs Causeway; Bristol BS10 7TG >+01179419400
0.044768, 51.374376,Shell Bromley. - Shell Bromley (349); 116-118 Hastings Road; Bromley BR2 8NJ >+02084629000
0.002062, 51.41818,Shell Bromley. - Shell Hillbrow (307); 96A Bromley Hill; Bromley BR1 4JU >+02082901785
-0.645802, 53.766036,Shell Brough. - Shell Beacon (699); A63 Eastbound; Brough HU15 1SA >+01430421831
-0.021921, 51.738056,Shell Broxbourne - Shell Broxbourne; 197 High Road; Broxbourne EN10 6PY >+01992464243
0.030974, 51.624512,Shell Buckhurst Hill - Shell Buckhurst Hill; 18-22 High Road; Buckhurst Hill IG9 5HP >+2085054563
-0.978731, 51.98968,Shell Buckingham - Shell Buckingham; London Road; Buckingham MK18 1AS >+01280823539
-0.139257, 50.957611,Shell Burgess Hill - Shell Burgess Hill (140); 173 London Road; Burgess Hill RH15 8LJ >+01444872100
-2.223162, 53.802357,Shell Burnley - Eastern Avenue Service Station; Eastern Avenue; Burnley BB10 2AR >+01282831147
-2.251102, 53.787858,Shell Burnley - Kitchens Service Station; Trafalgar Street; Burnley BB11 1TQ >+01282454527
-2.27514, 53.781223,Shell Burnley BB11 5HU - Rossendale Road Service Station; Rossendale Road; Burnley BB11 5HU >+01282415073
-1.630134, 52.817721,Shell Burton Upon Trent - Shell Horninglow; Derby Road; Burton Upon Trent DE14 1RY >+01283545129
-1.652035, 52.817568,Shell Burton-On-Trent - Shell Belvedere (459); Belvedere Road; Burton-On-Trent DE13 0RF >+01283541797
-1.633833, 52.797392,Shell Burton-On-Trent - Shell St Peters (613); St Peters Bridge; Burton-On-Trent DE15 9AW >+01283742740
0.683755, 52.252739,Shell Bury St. Edmunds - Shell Bury St Edmunds (808); Newmarket Road; Bury St Edmunds IP33 3TF >+01284715940
-4.238587, 53.130183,Shell Caernarfon - Gwalia Garage; Caeathro; Caernarfon LL55 2SS >+01286673096
-0.785364, 51.330042,Shell Camberley - Shell Blackwater; 86 London Road; Camberley GU17 0AE >+0127634749
-0.01032, 52.269978,Shell Cambridge - Shell Cambridge (3005); A14 Boxworth; Cambridge CB3 8WU >+01954267917
-0.059009, 52.152373,Shell Cambridge - Shell Fenstanton (005); A14 Cambridge Road; Cambridge PE28 9HS >+01954232460
0.11265, 52.1987,Shell Cambridge - Shell Newnham (304); Newnham Road; Cambridge CB3 9EY >+01223450000
0.222756, 52.127215,Shell Cambridge. - Shell Four Went Ways (163); Fourwentways; Cambridge CB1 6AR >+01223837949
0.112596, 52.173105,Shell Cambridge. - Shell Trumpington (374); High Street; Cambridge CB2 2LS >+01223846990
0.181175, 52.211307,Shell Cambridge. - Teversham Corner Filling Station; Newmarket Road; Cambridge CB5 8AA >+01223293232
-0.10452, 52.228617,Shell Cambridge. CB3 8PD - Shell Gibbet (142); St Neots Road; Cambridge CB3 8PD >+01954715177
-2.047959, 52.679789,Shell Cannock - Shell Cannock (796); Watling Street; Cannock WS11 1SL >+01543437403
-3.138888, 51.523503,Shell Cardiff - Pentwyn Service Station; Pentwyn Road; Cardiff CF23 7XH >+02920733903
-3.130765, 51.53926,Shell Cardiff - Shell Cardiff Gate; M4 J30 Malthouse Avenue; Cardiff CF23 8RA >+02920541231
-2.934207, 54.898407,Shell Carlisle - Shell Carlisle (786); Hardwicke Circus; Carlisle CA1 1JE >+01228404990
-2.979554, 54.9508,Shell Carlisle CA6 4HA - Shell Carlisle North (700); M6/A74 Northbound; Carlisle CA6 4HA >+01228673900
-1.088498, 52.966573,Shell Carlton - Shell Carlton Square; Carlton Road; Carlton NG4 1BG >+01159871452
-4.292479, 51.864657,Shell Carmarthen - Tanerdy Garage; Tanerdy; Carmarthen SA31 2EY >+01267236203
-4.47134, 51.825251,Shell Carmarthen - The Forge Filling Station; A40 Carmarthen Road; Carmarthen SA33 4NA >+01994231930
-0.177325, 51.375157,Shell Carshalton - Shell St Helier; 123-125 Wrythe Lane; Carshalton SM5 2RT >+02086446894
-1.350465, 53.727861,Shell Castleford - Shell Riverside (627); Lock Lane; Castleford WF10 2JU >+01977551812
0.463394, 51.677638,Shell Chelmsford - Shell Stock Road; Stock Road; Chelmsford CM2 8LA >+01277841465
-2.085675, 51.902171,Shell Cheltenham - Shell Waitrose Cheltenham; Honeybourne Way; Cheltenham GL50 3QW >+
-2.105057, 51.8948,Shell Cheltenham GL51 7AY - Shell Cheltenham (117); 352-356 Gloucester Road; Cheltenham GL51 7AY >+01242511158
-2.100597, 51.91231,Shell Cheltenham GL51 7PA - Shell Arle (2065); Princess Elizabeth Way; Cheltenham GL51 7PA >+01242510562
-0.533385, 51.364088,Shell Chertsey. - Trident Garage; Guildford Road; Chertsey KT16 0NZ >+01932874411
-0.60691, 51.716875,Shell Chesham - Shell Chesham; Vale Road; Chesham HP5 2AU >+01494794568
-2.879627, 53.199992,Shell Chester - Shell Hoole Road; Hoole Road; Chester CH2 3NH
-2.856561, 53.193513,Shell Chester CH3 5NJ - Shell Chester (614); Tarvin Road; Chester CH3 5NJ >+01244405000
-2.922475, 53.085248,Shell Chester CH4 8SJ - Saltney Service Station; High Street; Chester CH4 8SJ >+01244684020
-1.342874, 53.192798,Shell Chesterfield - Red House Service Station; Heath Road; Chesterfield S44 5QS >+01246858488
-0.838784, 50.789578,Shell Chichester - Shell Birdham; Birdham Straight; Chichester PO20 7HU >+01243512760
0.081316, 51.610695,Shell Chigwell. - Shell Chigwell (535); 124 Manor Road; Chigwell IG7 5PP >+02085026370
-2.369645, 51.458502,Shell Chippenham - Pennsylvania Filling Station; Bath Road; Chippenham SN14 8LB >+01225891460
-2.689863, 53.632001,Shell Chorley - Charnock Richard Sthbound Mwsa 0755; M6 Southbound; Chorley PR7 5LR >+01257791494
-2.639707, 53.668776,Shell Chorley - Shell Clayton Green (271); Preston Road; Chorley PR6 7JD >+01772315674
-2.692543, 53.631287,Shell Chorley PR7 5LR - Charnock Richard Nthbound Mwsa 0755; M6 Northbound; Chorley PR7 5LR >+01257791494
-0.500522, 51.6576,Shell Chorleywood  Richmansworth - Shell Chorleywood (116); Rickmansworth Road; Chorleywood; Richmansworth WD3 5SE >+01923284043
-2.273606, 53.435173,Shell Chorlton-Cum-Hardy - Chorlton Motoring Centre; 423 Barlow Moor Road; Chorlton-Cum-Hardy M21 8ER >+01618812155
-1.786722, 50.736778,Shell Christchurch. - Shell Christchurch (398); 58 Barrack Road; Christchurch BH23 1PQ >+01202483039
-1.739987, 50.7446,Shell Christchurch. - Shell Somerford (754); Lyndhurst Road; Christchurch BH23 4SA >+01425279794
-2.502705, 51.829176,Shell Cinderford - Abbotswood Garage; High Street; Cinderford GL14 2TD >+01594823170
-1.962717, 51.707466,Shell Cirencester - New Quarry Service Station; Chesterton Lane; Cirencester GL7 1YE >+01285659227
1.150463, 51.797659,Shell Clacton-On-Sea - Shell Old Road (212); Old Road; Clacton-On-Sea CO15 1HX >+01255253000
-2.840825, 51.439501,Shell Clevedon - Clevedon Service Station; Tickenham Road; Clevedon BS21 6AB >+01275343081
-1.345007, 52.712555,Shell Coalville - Shell Coalville; 250 Bardon Road; Coalville LE67 4BL >+01530839280
-4.046719, 55.85623,Shell Coatbridge. - Shell Coatbridge (598); 331 Bank Street; Coatbridge ML5 1EJ >+01236438820
-0.404705, 51.337497,Shell Cobham. - Shell Fairmile (045); 270 Portsmouth Road; Cobham KT11 1HU >+01932576900
0.95139, 51.938371,Shell Colchester - Shell Allstop (066); A12 Northbound; Colchester CO4 5NQ >+01206233010
0.772653, 51.873072,Shell Colchester - Shell Doggetts Lane; London Road; Colchester CO6 1EU >+1206213558
0.760387, 51.877749,Shell Colchester - Shell Sextons (719); Coggeshall Road; Colchester CO6 1LT >+01206215040
0.956029, 51.942961,Shell Colchester CO7 6HU - Shell Birchwood (008); A12 Ipswich Road; Colchester CO7 6HU >+01206321000
0.919684, 51.778043,Shell Colchester. - Old Forge Filling Station; 41A Kingsland Road; Colchester CO5 8RA >+01206382840
-3.791243, 53.278913,Shell Colwyn Bay - Shell Black Cat (554); Glan Conway Corner; Colwyn Bay LL28 5LE >+01492562140
-2.218551, 53.167747,Shell Congleton - Shell Congleton (220); Clayton By Pass; Congleton CW12 1LR >+01260291610
-0.075122, 51.142475,Shell Copthorne - Crawley Down Garage; Snow Hill; Copthorne RH10 3EQ >+01342718750
-2.016807, 54.973606,Shell Corbridge On Tyne - Bishops Garages Limited; Main Street; Corbridge On Tyne NE45 5LB >+01434632068
-0.711921, 52.49032,Shell Corby - Shell Corby; Cottingham Road; Corby NN17 2UN >+01536444950
-1.509991, 52.443985,Shell Coventry - Shell Whitmore Park (278); Holbrook Lane; Coventry CV6 4DG >+02476702510
-1.650027, 52.391217,Shell Coventry CV7 7DN - Shell Balsall Common (797); Kenilworth Road; Coventry CV7 7DN >+01676530260
-1.549627, 52.470832,Shell Coventry CV7 8NR - Corley Mwsa Northbound (0775); M6 North; Coventry CV7 8NR >+01676540111
-1.543765, 52.471625,Shell Coventry CV7 8NR 1 - Corley Mwsa Southbound (0775); M6 South; Coventry CV7 8NR >+01676540111
0.546935, 51.109119,Shell Cranbrook - Ashwal Garage**E5**; Wilsley Pound; Cranbrook TN17 2HR >+01580710000
-0.214601, 51.115709,Shell Crawley - Shell Ifield; Overdene Drive; Crawley RH11 0JP >+01293541691
-3.646431, 50.784093,Shell Crediton - Shell Crediton (789); Exeter Road; Crediton EX17 3BN >+01363778910
-2.336014, 53.068746,Shell Crewe - Shell Barthomley; A500 / M6 Barthomley Road; Crewe CW2 5PS >+1270878451
-2.465425, 53.098286,Shell Crewe - Shell Crewe; Bradfield Road; Crewe CW1 3RA >+1270584561
-3.137327, 51.860126,Shell Crickhowell - Shell Crickhowell (2058); Brecon Road; Crickhowell NP8 1DE >+01873813000
-0.79036, 51.370639,Shell Crowthorne - Lightfoots F/Stn Crowthorne; Bracknell Road; Crowthorne RG45 6ST >+01344772552
-0.020053, 51.345924,Shell Croydon. - Shell Croydon (633); Parkway; Croydon CR0 0LA >+01689809920
-0.096465, 51.38741,Shell Croydon. - Shell Gloster (748); 117 Whitehorse Road; Croydon CR0 2LG >+02086830565
-0.033481, 51.356875,Shell Croydon. CR0 5AR - Shell Addington (041); Kent Gateway; Croydon CR0 5AR >+01689844010
-3.384368, 50.862317,Shell Cullompton - Shell Cullompton (3010); M5 Jct28; Cullompton EX15 1NS >+0188435711
-3.025146, 51.644566,Shell Cwmbran. - Shell Cwmbran (2032); Henllys Way; Cwmbran NP44 3JA >+01633487090
-3.047627, 55.871208,Shell Dalkeith. - Shell Easthouses (2039); Mayfield Road; Dalkeith EH22 4DN >+01314448900
-1.569827, 54.530072,Shell Darlington - Shell Woodland Road (306); Woodland Road; Darlington DL3 9NQ >+01325382208
0.20784, 51.454577,Shell Dartford - Shell Burnham Road; Burnham Road; Dartford DA1 5BN >+01322286153
0.242297, 51.442601,Shell Dartford - Shell Invictus; London Road; Dartford DA2 6AS >+01322223722
0.223179, 51.429105,Shell Dartford. - Shell Hawley (400); Hawley Road; Dartford DA1 1PU >+01322227173
-2.463072, 53.686471,Shell Darwen - Bolton Road Service Station; Bolton Road; Darwen BB3 2PS >+01254702170
-2.476594, 53.704254,Shell Darwen - Savoy Service Station; 80 Blackburn Road; Darwen BB3 1ET >+01254705807
-2.47685, 53.714072,Shell Darwen. - Shell Darwen (3009); M65 Jct 4; Darwen BB3 0AT >+01254706453
-1.156704, 52.24881,Shell Daventry - Junction Service Station; London Road Western Avenue; Daventry NN11 4EA >+7786463775
-1.150996, 52.251663,Shell Daventry - Shell Daventry; Admirals Way; Daventry NN11 4QB >+01327705166
-3.408808, 53.191187,Shell Denbigh - Shell Castle View (729); Rhyl Road; Denbigh LL16 5SU >+01745818020
-1.479596, 52.954395,Shell Derby - Shell Allestree (416); Duffield Road; Derby DE22 2DG >+01332558330
-1.382278, 52.914479,Shell Derby DE72 3HN - Shell Ockbrook (698); Borrowash Bypass; Derby DE72 3HN >+01332288920
-1.606197, 53.703249,Shell Dewsbury - Shell Shaw Cross; Leeds Road; Dewsbury WF12 7HP
-1.25109, 51.606115,Shell Didcot - Shell Georgetown (503); The Broadway; Didcot OX11 8SD >+01235515040
1.120209, 52.370692,Shell Diss. - Shell Diss (733); Victoria Road; Diss IP22 4GY >+01379646030
